APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,FOA_NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
9903983,K01,CE,1,N,9/11/2019,9/30/2019,9/29/2020,136,K01CE003158,SCHOOLS OF SOCIAL WELFARE/WORK,RFA-CE-19-006,1K01CE003158-01,NCIPC:119296\,OTHER RESEARCH-RELATED,2019,NATIONAL CENTER FOR INJURY PREVENTION AND CONTROL,,CHARLOTTE,UNITED STATES,SOCIAL SCIENCES,12,66300096,US,578202,UNIVERSITY OF NORTH CAROLINA CHARLOTTE,NC,282230001,"PROJECT NARRATIVE While we know that youth exposed to family violence are at higher risk of experiencing multiple forms of violence later in their lives, we do not know if bystander intervention programs, such as Green Dot, can help to reduce this risk. This research will examine secondary data from the CDC-funded Green Dot Across the Bluegrass project to see if exposure to family violence and the youth?s sex affects the effectiveness of Green Dot, and whether mediators, such as binge drinking and attitudes toward violence, can be targeted to buffer the risk. The career development plan includes a strong mentorship program with two objectives that will enable an early career investigator to gain advanced analytic skills and cross-disciplinary theoretical applications that will lead to research independence in the field of violence prevention.",15662368; ,"MENNICKE, ANNELISE ;","WRIGHT, MARCIENNE",9/30/2019,9/29/2021,,Evaluating the effectiveness of Green Dot to prevent multiple forms of violence among high school youth who have been exposed to family violence,3158,ZCE1,Special Emphasis Panel ,,,1,,,119296,
9910876,R01,CE,1,N,9/18/2019,9/30/2019,9/29/2020,136,R01CE003150,SCHOOLS OF MEDICINE,RFA-CE-19-002,1R01CE003150-01,NCIPC:615046\,Non-SBIR/STTR RPGs,2019,NATIONAL CENTER FOR INJURY PREVENTION AND CONTROL,,BALTIMORE,UNITED STATES,ANESTHESIOLOGY,7,1910777,US,4134401,JOHNS HOPKINS UNIVERSITY,MD,212051832,"PROJECT NARRATIVE  Prescription opioids are excessively used in perioperative pain management, which promulgates a gateway for opioid diversion, misuse, and dependency. A Perioperative Pain Program (PPP) was developed at the Johns Hopkins Hospital to coordinate the continuum of care for surgical patients on chronic opioid therapy throughout the perioperative period. In the proposed project, we will evaluate the impact of the PPP on prescription opioid use and pain-related outcomes, and adapt an educational program to improve patient engagement in the PPP.",15548905 (contact); 11305467; ,"HANNA, MARIE  (contact); XIE, ANPING ;",,9/30/2019,9/29/2022,,Strategies for Improving Prescription Opioid Use in Perioperative Pain Management,3150,ZCE1,Special Emphasis Panel ,,,1,,,615046,
9910907,R01,CE,1,N,9/20/2019,9/30/2019,9/29/2020,136,R01CE003149,,RFA-CE-19-002,1R01CE003149-01,NCIPC:767604\,Non-SBIR/STTR RPGs,2019,NATIONAL CENTER FOR INJURY PREVENTION AND CONTROL,,PROVIDENCE,UNITED STATES,,1,75710996,US,6959701,RHODE ISLAND HOSPITAL,RI,29034923,"PROJECT NARRATIVE  Rhode Island (RI) has one of the highest rates of opioid overdose death in the United States and has been a leader in innovative strategies to reduce opioid overdose deaths. In March 2017, the Rhode Island (RI) Department of Health (RIDOH) and the RI Department of Behavioral Health, Developmental Disabilities, and Hospitals (BHDDH) released a policy defining treatment standards for the care of adult patients with opioid use disorder and opioid overdose: Levels of Care for RI Emergency Departments and Hospitals for Treating Overdose and Opioid Use Disorder (Levels of Care). However, even though other states, and municipalities, have adopted aspects of RI?s LoCs, the effectiveness of the state?s overall policy has not been evaluated; rigorous evaluation of the policy and its implementation strategy is needed to inform ongoing policy, practice, and strategy.",8842171; 11510928 (contact); ,"BAIRD, JANETTE ; BEAUDOIN, FRANCESCA  (contact);",,9/30/2019,9/29/2022,,Implementing statewide emergency department care pathways for addiction recovery after opioid overdose,3149,ZCE1,Special Emphasis Panel ,,,1,,,767604,
9938114,R01,HS,1,N,9/13/2019,9/30/2019,9/29/2020,226,R01HS027363,SCHOOLS OF MEDICINE,RFA-HS-19-003,1R01HS027363-01,AHRQ:496121\,Non-SBIR/STTR RPGs,2019,AGENCY FOR HEALTHCARE RESEARCH AND QUALITY,,HOUSTON,UNITED STATES,INTERNAL MEDICINE/MEDICINE,9,51113330,US,481201,BAYLOR COLLEGE OF MEDICINE,TX,770303411,"Narrative The process of making a diagnosis in emergency departments can be vulnerable to error. To study the risks involved, we will develop strategies to better identify electronic medical records of patients who may have had a diagnostic error in their care. We will test the use of human-derived rule-based algorithms and data-driven machine learning methods that can more accurately and efficiently identify these medical records than other currently available methods used in measurement of patient safety.",2076612; ,"SINGH, HARDEEP ;","MEYERS, DAVID",9/30/2019,9/29/2022,,Application of a Machine Learning to Enhance e-Triggers to Detect and Learn from Diagnostic Safety Events,27363,ZHS1,Special Emphasis Panel ,,,1,,,496121,
9990619,R01,CE,5,N,8/27/2019,9/30/2019,9/29/2020,136,R01CE003167,,RFA-CE-18-006,5R01CE003167-02,NCIPC:555310\,Non-SBIR/STTR RPGs,2020,NATIONAL CENTER FOR INJURY PREVENTION AND CONTROL,,NEW YORK,UNITED STATES,,12,41968306,US,5998301,NEW YORK UNIVERSITY,NY,100122300,,8707553; ,"SIMMONS, JANIE ELIZABETH;",,6/1/2019,9/29/2021,,Research Grants for the Primary or Secondary Prevention of Opioid Overdose (R01) - 2018,3167,ZCE1,Special Emphasis Panel ,,,2,,,555310,
9996423,Y01,CA,,N,,,,,Y01PC150020,,,APC15002001-1-0-2,NCI:1820039\,INTERAGENCY AGREEMENTS,2019,NATIONAL CANCER INSTITUTE,,,,,,,,,NATIONAL CANCER INSTITUTE,,,,15722010; ,"FITTING, MARGARET ;",,,,Agreement; Caliber; Cancer Burden; Contracts; Data Analyses; Databases; Decision Making; Division of Cancer Control and Population Sciences; Extramural Activities; Funding; Grant; Information Systems; Information Technology; National Cancer Institute; Research; Research Priority; Services; ,DCCPS Calibre Database Support,,,,,,,,,1820039,
10003098,U01,CE,5,N,8/29/2019,9/30/2019,9/29/2020,136,U01CE003168,,RFA-CE-16-005,5U01CE003168-02,NCIPC:561549\,Non-SBIR/STTR RPGs,2020,NATIONAL CENTER FOR INJURY PREVENTION AND CONTROL,,LINCOLN,UNITED STATES,,1,555456995,US,578103,UNIVERSITY OF NEBRASKA LINCOLN,NE,685032427,,11323766; ,"EDWARDS, KATIE M;",,6/1/2019,9/29/2020,,EVALUATING PRACTICE-BASED SEXUAL VIOLENCE PRIMARY PREVENTION APPROACHES FROM CDC'S RAPE PREVENTION,3168,ZCE1,Special Emphasis Panel ,,,2,,,561549,
10005870,U48,DP,6,N,8/29/2019,9/30/2019,9/29/2020,135,U48DP006394,,RFA-DP-19-001,6U48DP006394-01M001,NCCDPHP:749999\,OTHERS,2018,NATIONAL CENTER FOR CHRONIC DISEASE PREV AND HEALTH PROMO,,ROCHESTER,UNITED STATES,,25,41294109,US,7047101,UNIVERSITY OF ROCHESTER,NY,146270140,,8047769; ,"BARNETT, STEVEN L;",,9/30/2019,9/29/2024,,Rochester Prevention Research Center,6394,ZDP1,Special Emphasis Panel ,,M001,1,,,749999,
10005874,U48,DP,6,N,8/29/2019,9/30/2019,9/29/2020,135,U48DP006382,SCHOOLS OF PUBLIC HEALTH,RFA-DP-19-001,6U48DP006382-01M001,NCCDPHP:749940\,OTHERS,2018,NATIONAL CENTER FOR CHRONIC DISEASE PREV AND HEALTH PROMO,,COLLEGE PARK,UNITED STATES,PUBLIC HEALTH & PREV MEDICINE,5,790934285,US,820102,"UNIV OF MARYLAND, COLLEGE PARK",MD,207425141,,1872722; ,"BOEKELOO, BRADLEY O;",,9/30/2019,9/29/2024,,Increasing Effective Mental Health Care for LGBT Clients,6382,ZDP1,Special Emphasis Panel ,,M001,1,,,749940,
10006771,U48,DP,6,N,8/30/2019,9/30/2019,9/29/2020,135,U48DP006377,SCHOOLS OF PUBLIC HEALTH,RFA-DP-19-001,6U48DP006377-01M001,NCCDPHP:1747423\,OTHERS,2018,NATIONAL CENTER FOR CHRONIC DISEASE PREV AND HEALTH PROMO,,ATLANTA,UNITED STATES,PSYCHOLOGY,5,66469933,US,2384501,EMORY UNIVERSITY,GA,303224250,,2089709; ,"HOWARD, DAVID H;",,9/30/2019,9/29/2024,,Emory Prevention Research Center,6377,ZDP1,Special Emphasis Panel ,,M001,1,,,1747423,
10016127,I01,VA,5,N,9/30/2019,10/1/2017,9/30/2018,999,I01HX001861,,RFA-HX-15-026,5I01HX001861-02,,Non-SBIR/STTR RPGs,2019,Veterans Affairs,,BOSTON,UNITED STATES,,7,34432265,US,481041,VA BOSTON HEALTH CARE SYSTEM,MA,21304817,"An important therapeutic goal of individuals diagnosed with atrial fibrillation is the prevention of stroke through anticoagulation. Vitamin K antagonists (e.g. warfarin) have traditionally been used to prevent the risk of stroke but two new classes of target specific oral anticoagulants (TSOACs) have entered the market. These TSOACs demonstrated equal or superior health outcomes compared to warfarin in clinical trial populations. However, it is unknown whether the benefits of TSOACs will be maintained in a non-trial VHA population and if so, whether the improved outcomes balance the significantly higher cost of the drugs. This observational comparative and cost-effectiveness study will use a quasi-experimental design to determine the causal relationship between treatment options and health and cost outcomes. Without a project such as the one we propose, VA policymakers cannot know whether the TSOACs are a reasonable investment for the Veteran population.",9755611; ,"MULL, HILLARY JANE;",,10/1/2016,9/30/2019,Acute myocardial infarction; Adherence; Age; aged; Anticoagulants; Anticoagulation; Atrial Fibrillation; base; Blood coagulation; Blood Pressure; Cardiovascular system; clinical practice; Clinical Trials; Comorbidity; comparative cost effectiveness; comparative effectiveness; cost; cost effective; cost effectiveness; cost outcomes; cost-effectiveness ratio; Data; Diagnosis; Disadvantaged; Dose; Drug Costs; effective therapy; Effectiveness; Enrollment; Equation; Equilibrium; evidence based guidelines; experience; Experimental Designs; Glycosylated Hemoglobin; Goals; Health; Health Care Costs; Healthcare; Hemorrhage; high risk; Hospitalization; improved; improved outcome; incremental cost-effectiveness; Individual; inhibitor/antagonist; instrument; Investments; Ischemic Stroke; Kidney Failure; Laboratories; Measures; Mediation; Medicare; Medicare/Medicaid; medication compliance; Methods; Modeling; Monitor; Morbidity - disease rate; mortality; Observational Study; Oral; Outcome; patient population; Patients; Pattern; Pharmaceutical Preparations; Pharmacy facility; Population; prevent; Prevention; Process; Provider; Quality of Care; Residual state; RHOA gene; Risk; Sampling; Selection for Treatments; Statistical Models; Stroke; Stroke prevention; stroke risk; Therapeutic; Thrombin; Time; Treatment Cost; treatment effect; United States; Variant; Veterans; Visit; Vitamin K; Warfarin; ,Cost-Effectiveness of Dabigatran and Warfarin for Veterans with Afib,1861,HSR5,HSR-5 Health Care System Organization and Delivery ,,,2,,,,
10016128,I01,VA,5,N,10/1/2019,10/1/2016,9/30/2017,999,I01HX001774,,RFA-HX-15-002,5I01HX001774-02,,Non-SBIR/STTR RPGs,2019,Veterans Affairs,,ANN ARBOR,UNITED STATES,,12,96318480,US,481045,VETERANS HEALTH ADMINISTRATION,MI,481052303,"Evidence-based policies such as Food and Drug Administration (FDA) warnings have focused on potential health risks associated with psychotropic medications, suggesting modifications of clinical practice. Using a theory-driven, mixed methods approach, we will examine health system and provider responses to warnings regarding psychotropic medications, and assess changes in medication use and clinical monitoring. Methods developed and refined in this novel, mixed methods, longitudinal study will be applicable to a broad range of policies for medication use and pharmacosurveillance. Study findings will make important contributions to the development of policies and operational strategies designed to improve the timeliness, reach, and effectiveness of multilevel approaches to improving the quality and safety of psychotropic and other medication prescribing throughout the VA.",7379315; ,"SALES, ANNE EVELYN;",,10/1/2015,9/30/2019,Address; Adoption; Affect; Antidepressive Agents; base; Cardiac; care providers; Caring; Celexa; Citalopram; Clinical; clinical care; Clinical Pharmacists; clinical practice; Data; data resource; design; development policy; Dose; educational atmosphere; Effectiveness; Event; evidence base; Future; Goals; Guidelines; Health; Health Personnel; health service use; Health system; Healthcare Systems; hypnotic; impaired driving performance; improved; insight; Institute of Medicine (U.S.); Integrated Health Care Systems; Interview; Knowledge; Lead; Learning; Link; Longitudinal Studies; Medical; Mental Health; Methods; Modeling; Modification; Monitor; Myocardial Infarction; novel; Organizational Change; Patient Care; patient population; patient safety; Patient-Focused Outcomes; Patients; Pattern; Pharmaceutical Preparations; Pharmaceutical Services; Pharmacists; pharmacy benefit; Pharmacy facility; Policies; premature; Primary Health Care; Process; Provider; Psychiatrist; Public Health; Research Personnel; response; Risk; Safety; Sampling; sedative; Services; Structure; Surveys; System; Techniques; theories; Time; United States; United States Food and Drug Administration; uptake; Variant; Veterans; Work; zolpidem; ,VA response to guidance regarding risks of psychotropic medication use,1774,HSR5,HSR-5 Health Care System Organization and Delivery ,,,2,,,,
10016129,I01,VA,5,N,10/1/2019,10/1/2017,9/30/2018,999,I01HX002016,,RFA-HX-16-005,5I01HX002016-02,,Non-SBIR/STTR RPGs,2019,Veterans Affairs,,PALO ALTO,UNITED STATES,,18,46017455,US,481014,VETERANS ADMIN PALO ALTO HEALTH CARE SYS,CA,943041207,"Low-back pain is common in VA patients, especially in OEF/OIF Veterans. Guidelines recommend that MRI scans be conducted only in limited circumstances, as unneeded scans may lead to poor outcomes. Pilot work determined that one-third of VA orders for MRI of the lumbar spine are unneeded and that 11% of providers order more than half of the unneeded scans. Primary care providers who treat uncomplicated low-back pain will be interviewed to determine the barriers and facilitators to more appropriate practice, information needed to design an effective de-implementation intervention. An observational study will determine the consequences of unneeded MRI scans in treatment of Veterans with new onset of back pain, including resolution of pain, back surgery, epidural injections, prescription of narcotics, and cost. This study will help VA operations offices in pain, diagnostic services, and primary care implement one of the changes recommended by the Choosing Wisely initiative, providing Veterans with better outcomes at lower cost.",8116524; ,"NEVEDAL, ANDREA L.;",,10/1/2016,9/30/2019,"Address; Algorithms; Analgesics; Area Analyses; Back; Back Pain; Behavior; Belief; care costs; care providers; Caring; cohort; comparison group; cost; Data; design; Diagnostic Services; Effectiveness; Epidural Injections; Evidence Based Medicine; Evidence based practice; Feedback; Geographic Locations; Goals; Guideline Adherence; Guidelines; Health Care Costs; Health Knowledge, Attitudes, Practice; Hospital Referrals; Image; improved; insurance claims; Intervention; Interview; Knowledge; Laminectomy; Lead; Learning; Low Back Pain; Magnetic Resonance Imaging; Medical; Medicare; Methods; Modeling; MRI Scans; Narcotics; Observational Study; operation; Operative Surgical Procedures; Outcome; Outcome Study; Pain; Patient Care; Patient Preferences; Patients; prescription opioid; Primary Health Care; Procedures; Process; programs; Protocols documentation; Provider; Qualitative Methods; Reporting; Resolution; Scanning; Selection Bias; service utilization; Services; Site; Spinal; Spinal Fusion; success; support tools; tool; treatment guidelines; Uncertainty; Vertebral column; Veterans; wasting; Weight; Work; ",Causes and Consequences of Inappropriate MRI of the Lumbar Spine,2016,HSR5,HSR-5 Health Care System Organization and Delivery ,,,2,,,,
